id,company_id,name,clid,color,color_id,status,managers,placements
5480,1525,10.1.1_Товарное направление Toys&games,nan,#D1F3FF,1,1,[],[]
5481,1525,10.1.1_Товарное направление Toys&games,nan,#D1F3FF,1,1,[],[]
5482,1525,10.1.1_Товарное направление Toys&games,nan,#D1F3FF,1,1,[],[]
5483,1525,10.1.1_Товарное направление Toys&games,nan,#D1F3FF,1,1,[],[]
5484,1525,10.1.3_Товарное направление Garment&shoes,nan,#D1F3FF,1,1,[],[]
5485,1525,10.1.3_Товарное направление Garment&shoes,nan,#D1F3FF,1,1,[],[]
5486,1525,10.1.3_Товарное направление Garment&shoes,nan,#D1F3FF,1,1,[],[]
5487,1525,10.1.3_Товарное направление Garment&shoes,nan,#D1F3FF,1,1,[],[]
5488,1525,10.1.3_Товарное направление Garment&shoes,nan,#D1F3FF,1,1,[],[]
5489,1525,10.1.3_Товарное направление Garment&shoes,nan,#D1F3FF,1,1,[],[]
5490,1525,10.1.3_Товарное направление Garment&shoes,nan,#D1F3FF,1,1,[],[]
5491,1525,10.1.3_Товарное направление Garment&shoes,nan,#D1F3FF,1,1,[],[]
9003,1525,07.1_Служба инноваций,nan,#D1F3FF,1,1,[],[]
8501,1525,2Е.1_Отдел поддержки онлайн продаж,nan,#D1F3FF,1,1,[],[]
5512,1525,01_Руководители магазина,nan,#D1F3FF,1,1,[],[]
5513,1525,05_Кассовый отдел,nan,#D1F3FF,1,1,[],[]
9008,1525,Группа охраны РЦ,nan,#D1F3FF,1,1,[],[]
9001,1525,2. Секция обучающих программ и материалов,nan,#D1F3FF,1,1,[],[]
9016,1525,6. Секция продаж,nan,#D1F3FF,1,1,[],[]
7918,1525,02.2_Учетно-контрольный отдел,nan,#D1F3FF,1,1,[],[]
5652,1525,05.2.3_Товарное направление GARMENT&SHOES,nan,#D1F3FF,1,1,[],[]
8194,1525,02_Отдел приемки товара,nan,#D1F3FF,1,1,[],[]
5639,1525,04_Отдел обслуживания клиентов ВЛД-4,nan,#D1F3FF,1,1,[],[]
8528,1525,Владивосток-4,nan,#D1F3FF,1,1,[],[]
8691,1525,Артем-1,nan,#D1F3FF,1,1,[],[]
8714,1525,Белгород-2,nan,#D1F3FF,1,1,[],[]
5621,1525,Российский закупочный офис,nan,#D1F3FF,1,1,[],[]
5650,1525,Отдел внешне-экономической деятельности,nan,#D1F3FF,1,1,[],[]
6095,1525,01.1_Служба по предотвращению потерь,nan,#D1F3FF,1,1,[],[]
5623,1525,Группа по таможенному оформлению,nan,#D1F3FF,1,1,[],[]
9036,1525,10.1_Продуктовый отдел,nan,#D1F3FF,1,1,[],[]
9009,1525,4. Служба предотвращения потерь,nan,#D1F3FF,1,1,[],[]
9002,1525,4. Тренировочный центр,nan,#D1F3FF,1,1,[],[]
3066,1525,12Е. Отдет комплектации и выдачи заказов ИМ,nan,#D1F3FF,1,1,[],[]
9017,1525,5б. Отдел Понимания Toys&games,nan,#D1F3FF,1,1,[],[]
9302,1525,2. Секция разработки ТЗ на товары СТМ BW,nan,#D1F3FF,1,1,[],[]
9319,1525,1.5. Сектор планирования продаж T&G,nan,#D1F3FF,1,1,[],[]
9336,1525,1.2. Сектор управления ассортиментом G,nan,#D1F3FF,1,1,[],[]
9353,1525,1.1. Сектор формирования структуры ассортимента S,nan,#D1F3FF,1,1,[],[]
5620,1525,05.1_Российский закупочный офис,nan,#D1F3FF,1,1,[],[]
5622,1525,05.2.1_Группа по таможенному оформлению,nan,#D1F3FF,1,1,[],[]
5637,1525,03_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
5638,1525,03_Магазин-1,nan,#D1F3FF,1,1,[],[]
5640,1525,05_Кассовый отдел,nan,#D1F3FF,1,1,[],[]
5641,1525,03_Отдел обслуживания клиентов,nan,#D1F3FF,1,1,[],[]
5642,1525,07_Служба торгового зала,nan,#D1F3FF,1,1,[],[]
5651,1525,05.2.2_Товарное направление TOYS&GAMES+BABY WORLD+Оборудование,nan,#D1F3FF,1,1,[],[]
5408,1525,10.3_Отдел маркетинга,nan,#D1F3FF,1,1,[],[]
7919,1525,02.2_Учетно-контрольный отдел,nan,#D1F3FF,1,1,[],[]
5781,1525,01_Администрация магазина ЮСХ-3,nan,#D1F3FF,1,1,[],[]
8529,1525,Хабаровск-4,nan,#D1F3FF,1,1,[],[]
8692,1525,Сахалин-1,nan,#D1F3FF,1,1,[],[]
8715,1525,Хабаровск-3,nan,#D1F3FF,1,1,[],[]
7901,1525,Тренировочный центр,nan,#D1F3FF,1,1,[],[]
9010,1525,07.2_Отдел обслуживания и развития систем,nan,#D1F3FF,1,1,[],[]
9064,1525,01_Администрация магазина НЖВ-1,nan,#D1F3FF,1,1,[],[]
9085,1525,01_Администрация магазина КМС-2,nan,#D1F3FF,1,1,[],[]
9118,1525,01.2.2_Отдел юридического сопровождения,nan,#D1F3FF,1,1,[],[]
9104,1525,19_Офис генерального директора,nan,#D1F3FF,1,1,[],[]
9038,1525,2. Секция поставок отечественного товара,nan,#D1F3FF,1,1,[],[]
9018,1525,5а. Отдел Понимания Baby world,nan,#D1F3FF,1,1,[],[]
5834,1525,09.3.1_Группа обслуживания и развития бизнес-систем,nan,#D1F3FF,1,1,[],[]
5835,1525,09.3.2_Группа обслуживания и развития кассовых систем,nan,#D1F3FF,1,1,[],[]
7920,1525,02.2_Учетно-контрольный отдел,nan,#D1F3FF,1,1,[],[]
6175,1525,02_Отдел управления ассортиментом и запасами магазина ХБР-4,nan,#D1F3FF,1,1,[],[]
6195,1525,03_Служба торгового зала ХБР-4,nan,#D1F3FF,1,1,[],[]
8530,1525,Екатеринбург-3,nan,#D1F3FF,1,1,[],[]
8693,1525,Владивосток-2,nan,#D1F3FF,1,1,[],[]
8716,1525,ГОЛОВНОЙ ОФИС,nan,#D1F3FF,1,1,[],[]
9011,1525,07.2.1_Группа бизнес-систем,nan,#D1F3FF,1,1,[],[]
9065,1525,02_Отдел управления ассортиментом и запасами магазина НЖВ-1,nan,#D1F3FF,1,1,[],[]
9086,1525,02_Отдел управления ассортиментом и запасами магазина КМС-2,nan,#D1F3FF,1,1,[],[]
9039,1525,3. Секция поставок импортного товара,nan,#D1F3FF,1,1,[],[]
3067,1525,Секция доставки,nan,#D1F3FF,1,1,[],[]
9303,1525,3. Секция материалов по пониманию ассортимента BW,nan,#D1F3FF,1,1,[],[]
9019,1525,5в. Отдел Понимания Garment,nan,#D1F3FF,1,1,[],[]
6096,1525,01.1.1.1_Группа контроля РЦ Владивосток,nan,#D1F3FF,1,1,[],[]
9320,1525,1.6. Сектор маркировки T&G,nan,#D1F3FF,1,1,[],[]
9337,1525,1.3. Сектор ценообразования G,nan,#D1F3FF,1,1,[],[]
9354,1525,1.2. Сектор управления ассортиментом S,nan,#D1F3FF,1,1,[],[]
10450,1525,Владивосток-7,nan,#D1F3FF,1,1,[],[]
8694,1525,Уссурийск-2,nan,#D1F3FF,1,1,[],[]
8717,1525,Белгород-1,nan,#D1F3FF,1,1,[],[]
9012,1525,07.2.2_Группа 1С ЗУП и ДО,nan,#D1F3FF,1,1,[],[]
9020,1525,2.3_Группа зонирования,nan,#D1F3FF,1,1,[],[]
9040,1525,4.3.1_Товарное направление TOYS&GAMES+BABY WORLD+Оборудование,nan,#D1F3FF,1,1,[],[]
9066,1525,03_Служба торгового зала НЖВ-1,nan,#D1F3FF,1,1,[],[]
9087,1525,03_Служба торгового зала КМС-2,nan,#D1F3FF,1,1,[],[]
9181,1525,12_Отдел внутренней логистики,nan,#D1F3FF,1,1,[],[]
9188,1525,1_Отдел экономики и организации труда,nan,#D1F3FF,1,1,[],[]
9194,1525,2. Секция бизнес-процессов,nan,#D1F3FF,1,1,[],[]
9235,1525,21. Офис Владельца,nan,#D1F3FF,1,1,[],[]
9245,1525,4Е. Отдел продвижения Интернет-магазина,nan,#D1F3FF,1,1,[],[]
9250,1525,5Е. Отдел Понимания ИМ,nan,#D1F3FF,1,1,[],[]
9267,1525,Административное управление,nan,#D1F3FF,1,1,[],[]
7921,1525,9. Отдел учета и отчетности,nan,#D1F3FF,1,1,[],[]
9273,1525,16. Отдел по связям с общественностью,nan,#D1F3FF,1,1,[],[]
9277,1525,20. Офис официальных вопросов,nan,#D1F3FF,1,1,[],[]
9278,1525,10. Отдел планирования и закупок,nan,#D1F3FF,1,1,[],[]
9283,1525,Архив,nan,#D1F3FF,1,1,[],[]
9286,1525,4. Секция техподдержки бизнес-систем,nan,#D1F3FF,1,1,[],[]
9304,1525,3.1. Сектор формирования концепта продукта (понимание) BW,nan,#D1F3FF,1,1,[],[]
9321,1525,1.6. Сектор маркировки,nan,#D1F3FF,1,1,[],[]
9338,1525,1.4. Сектор управления планограммами G,nan,#D1F3FF,1,1,[],[]
9355,1525,1.3. Сектор ценообразования S,nan,#D1F3FF,1,1,[],[]
9254,1525,5. Служба функционального развития бизнес-систем,nan,#D1F3FF,1,1,[],[]
10007,1525,5д. Отдел понимания Зоотовары,nan,#D1F3FF,1,1,[],[]
10008,1525,17. Отдел вводных услуг,nan,#D1F3FF,1,1,[],[]
9257,1525,6а. Отдел продаж через магазины,nan,#D1F3FF,1,1,[],[]
7922,1525,02.1_Финансовый отдел,nan,#D1F3FF,1,1,[],[]
8695,1525,Владивосток-3,nan,#D1F3FF,1,1,[],[]
9013,1525,07.2.3_Группа 1С,nan,#D1F3FF,1,1,[],[]
9041,1525,4.3.2_Товарное направление GARMENT&SHOES,nan,#D1F3FF,1,1,[],[]
9067,1525,04_Отдел обслуживания клиентов НЖВ-1,nan,#D1F3FF,1,1,[],[]
9088,1525,04_Отдел обслуживания клиентов КМС-2,nan,#D1F3FF,1,1,[],[]
9189,1525,3_Отдел статистик и инспекций,nan,#D1F3FF,1,1,[],[]
9195,1525,1. Секция оргсхемы,nan,#D1F3FF,1,1,[],[]
9246,1525,5Е. Отдел понимания Интернет-магазина,nan,#D1F3FF,1,1,[],[]
9255,1525,5.1_ Отдел качества,nan,#D1F3FF,1,1,[],[]
9268,1525,8. Отдел расходов,nan,#D1F3FF,1,1,[],[]
9274,1525,18. Отдел по работе с партнерами,nan,#D1F3FF,1,1,[],[]
9279,1525,1. Сектор поставок СТМ,nan,#D1F3FF,1,1,[],[]
9284,1525,06.1.2.3_Группа парковки 	П0800,nan,#D1F3FF,1,1,[],[]
9021,1525,5. Отдел Понимания,nan,#D1F3FF,1,1,[],[]
9287,1525,3. Секция техподдержки рабочих мест сотрудников,nan,#D1F3FF,1,1,[],[]
9305,1525,3.2. Сектор POS материалов BW,nan,#D1F3FF,1,1,[],[]
9322,1525,2. Секция разработки ТЗ на товары СТМ T&G,nan,#D1F3FF,1,1,[],[]
9339,1525,1.5. Сектор планирования продаж G,nan,#D1F3FF,1,1,[],[]
9356,1525,1.4. Сектор управления планограммами S,nan,#D1F3FF,1,1,[],[]
10451,1525,01_Администрация магазина ВЛД-7,nan,#D1F3FF,1,1,[],[]
6442,1525,4.2_Группа по подбору персонала (розница),nan,#D1F3FF,1,1,[],[]
6443,1525,4.2_Группа по подбору персонала (розница),nan,#D1F3FF,1,1,[],[]
6444,1525,4.2_Группа по подбору персонала (розница),nan,#D1F3FF,1,1,[],[]
6445,1525,4.2_Группа по подбору персонала (розница),nan,#D1F3FF,1,1,[],[]
6446,1525,4.2_Группа по подбору персонала (розница),nan,#D1F3FF,1,1,[],[]
6447,1525,4.2_Группа по подбору персонала (розница),nan,#D1F3FF,1,1,[],[]
6448,1525,4.2_Группа по подбору персонала (розница),nan,#D1F3FF,1,1,[],[]
6449,1525,4.2_Группа по подбору персонала (розница),nan,#D1F3FF,1,1,[],[]
6464,1525,02_Сотрудники магазина,nan,#D1F3FF,1,1,[],[]
7923,1525,02.1_Финансовый отдел,nan,#D1F3FF,1,1,[],[]
6622,1525,01_Администрация магазина ЕКТ-4,nan,#D1F3FF,1,1,[],[]
6621,1525,03_Служба торгового зала ЕКТ-4,nan,#D1F3FF,1,1,[],[]
8696,1525,Комсомольск-1,nan,#D1F3FF,1,1,[],[]
9014,1525,07.2.4_Группа сопровождения E-com,nan,#D1F3FF,1,1,[],[]
9022,1525,1.5.2_Группа администрирования сетей,nan,#D1F3FF,1,1,[],[]
9196,1525,5. Секция должностных папок,nan,#D1F3FF,1,1,[],[]
9256,1525,5.3_Отдел совершенствования,nan,#D1F3FF,1,1,[],[]
9269,1525,7. Отдел доходов,nan,#D1F3FF,1,1,[],[]
9275,1525,Сектор строительства,nan,#D1F3FF,1,1,[],[]
9285,1525,06.2.3_Группа парковки,nan,#D1F3FF,1,1,[],[]
9288,1525,5. Секция техподдержки E-Com,nan,#D1F3FF,1,1,[],[]
9306,1525,3.3. Сектор дисплеев BW,nan,#D1F3FF,1,1,[],[]
9323,1525,3. Секция материалов по пониманию ассортимента T&G,nan,#D1F3FF,1,1,[],[]
9340,1525,1.6. Сектор маркировки,nan,#D1F3FF,1,1,[],[]
9357,1525,1.5. Сектор планирования продаж S,nan,#D1F3FF,1,1,[],[]
9042,1525,5. Секция таможенного оформления,nan,#D1F3FF,1,1,[],[]
9190,1525,6. Секция чистоты и обеспечения офиса,nan,#D1F3FF,1,1,[],[]
9247,1525,6Е. Отдел продаж через Интернет-магазин,nan,#D1F3FF,1,1,[],[]
7924,1525,02.1_Финансовый отдел,nan,#D1F3FF,1,1,[],[]
6704,1525,01_Администрация магазина МРН-1,nan,#D1F3FF,1,1,[],[]
6694,1525,02_Отдел управления ассортиментом и запасами магазина ЕКТ-4,nan,#D1F3FF,1,1,[],[]
6713,1525,02_Отдел управления ассортиментом и запасами магазина МРН-1,nan,#D1F3FF,1,1,[],[]
6711,1525,03_Служба торгового зала МРН-1,nan,#D1F3FF,1,1,[],[]
6690,1525,04_Отдел обслуживания клиентов ЕКТ-4,nan,#D1F3FF,1,1,[],[]
6717,1525,04_Отдел обслуживания клиентов МРН-1,nan,#D1F3FF,1,1,[],[]
6665,1525,02.5_Отдел методологии учёта,nan,#D1F3FF,1,1,[],[]
8697,1525,Бийск-1,nan,#D1F3FF,1,1,[],[]
9023,1525,1.5.1_Группа администрирования серверов,nan,#D1F3FF,1,1,[],[]
9043,1525,6.1_Отдел развития и недвижимости,nan,#D1F3FF,1,1,[],[]
9197,1525,3. Секция нормирования и производительности труда,nan,#D1F3FF,1,1,[],[]
9276,1525,Сектор проектирования и настройки ИТ-инфраструктуры,nan,#D1F3FF,1,1,[],[]
9015,1525,Группа СПФИ,nan,#D1F3FF,1,1,[],[]
9289,1525,4.1 Сектор ТП 1С ERP,nan,#D1F3FF,1,1,[],[]
9307,1525,3.4 Сектор манекенов BW,nan,#D1F3FF,1,1,[],[]
9324,1525,3.1. Сектор формирования концепта продукта (понимания) T&G,nan,#D1F3FF,1,1,[],[]
9341,1525,2. Секция разработки ТЗ на товары СТМ G,nan,#D1F3FF,1,1,[],[]
9358,1525,1.6. Сектор маркировки,nan,#D1F3FF,1,1,[],[]
9248,1525,6б. Отдел продаж через маркетплейсы,nan,#D1F3FF,1,1,[],[]
6705,1525,03.2_Группа сортировки,nan,#D1F3FF,1,1,[],[]
10452,1525,02_Отдел управления ассортиментом и запасами магазина ВЛД-7,nan,#D1F3FF,1,1,[],[]
6712,1525,02_Отдел управления ассортиментом и запасами магазина,nan,#D1F3FF,1,1,[],[]
6728,1525,06.4_Производственная мастерская,nan,#D1F3FF,1,1,[],[]
6767,1525,Проектный офис,nan,#D1F3FF,1,1,[],[]
7925,1525,02.1_Финансовый отдел,nan,#D1F3FF,1,1,[],[]
8698,1525,Биробиджан-1,nan,#D1F3FF,1,1,[],[]
9198,1525,4. Секция управления оплатой труда,nan,#D1F3FF,1,1,[],[]
9044,1525,17. Отдел развития и недвижимости,nan,#D1F3FF,1,1,[],[]
6791,1525,01.2_Служба владельческого контроля,nan,#D1F3FF,1,1,[],[]
6792,1525,Процессный офис,nan,#D1F3FF,1,1,[],[]
6793,1525,Процессный офис,nan,#D1F3FF,1,1,[],[]
6794,1525,Процессный офис,nan,#D1F3FF,1,1,[],[]
6795,1525,Процессный офис,nan,#D1F3FF,1,1,[],[]
6796,1525,Процессный офис,nan,#D1F3FF,1,1,[],[]
6797,1525,Процессный офис,nan,#D1F3FF,1,1,[],[]
6858,1525,Сектор проектирования магазинов,nan,#D1F3FF,1,1,[],[]
9024,1525,2. Секция администрирования инфраструктуры,nan,#D1F3FF,1,1,[],[]
9290,1525,4.4 Сектор ТП GOLD CENTRAL,nan,#D1F3FF,1,1,[],[]
9308,1525,3.5 Сектор каталога BW,nan,#D1F3FF,1,1,[],[]
9325,1525,3.2. Сектор POS материалов T&G,nan,#D1F3FF,1,1,[],[]
9342,1525,3. Секция материалов по пониманию ассортимента G,nan,#D1F3FF,1,1,[],[]
9359,1525,2. Секция разработки ТЗ на товары СТМ S,nan,#D1F3FF,1,1,[],[]
6848,1525,07.4.2_Группа проектирования,nan,#D1F3FF,1,1,[],[]
6849,1525,07.4.2_Группа проектирования,nan,#D1F3FF,1,1,[],[]
6850,1525,07.4.2_Группа проектирования,nan,#D1F3FF,1,1,[],[]
6851,1525,07.4.2_Группа проектирования,nan,#D1F3FF,1,1,[],[]
6852,1525,07.4.4_Группа дизайна,nan,#D1F3FF,1,1,[],[]
6853,1525,07.4.4_Группа дизайна,nan,#D1F3FF,1,1,[],[]
6854,1525,07.4.4_Группа дизайна,nan,#D1F3FF,1,1,[],[]
6855,1525,07.4.4_Группа дизайна,nan,#D1F3FF,1,1,[],[]
6856,1525,07.4.5_Группа сопровождения,nan,#D1F3FF,1,1,[],[]
6857,1525,07.2_Группа проектирования,nan,#D1F3FF,1,1,[],[]
6859,1525,04_Отдел учета ТМЦ,nan,#D1F3FF,1,1,[],[]
6860,1525,04_Отдел учета ТМЦ,nan,#D1F3FF,1,1,[],[]
6861,1525,04_Отдел учета ТМЦ,nan,#D1F3FF,1,1,[],[]
6862,1525,04_Отдел учета ТМЦ,nan,#D1F3FF,1,1,[],[]
6863,1525,04_Отдел учета ТМЦ,nan,#D1F3FF,1,1,[],[]
9731,1525,"04_ Отдел сбора, комплектации и отгрузки заказов",nan,#D1F3FF,1,1,[],[]
9732,1525,05_Секция АХО,nan,#D1F3FF,1,1,[],[]
9736,1525,4. Секция поставок СТМ,nan,#D1F3FF,1,1,[],[]
9740,1525,Сахалин-4,nan,#D1F3FF,1,1,[],[]
9741,1525,01_Администрация магазина ЮСХ-4,nan,#D1F3FF,1,1,[],[]
6901,1525,03.4_Группа по подбору персонала (офис/РЦ),nan,#D1F3FF,1,1,[],[]
7926,1525,02.1_Финансовый отдел,nan,#D1F3FF,1,1,[],[]
8699,1525,Якутск-1,nan,#D1F3FF,1,1,[],[]
6099,1525,4_Операционный департамент,nan,#D1F3FF,1,1,[],[]
9025,1525,4.6_Группа кассовых систем,nan,#D1F3FF,1,1,[],[]
9291,1525,"4.9. Сектор ТП контура ЭДО (ЮЗЭДО, EDI)",nan,#D1F3FF,1,1,[],[]
9309,1525,4. Секция торгового оборудования BW,nan,#D1F3FF,1,1,[],[]
9326,1525,3.3. Сектор дисплеев T&G,nan,#D1F3FF,1,1,[],[]
9343,1525,3.1. Сектор формирования концепта продукта (понимания) G,nan,#D1F3FF,1,1,[],[]
9360,1525,3. Секция материалов по пониманию ассортимента S,nan,#D1F3FF,1,1,[],[]
9199,1525,6. Секция подбора персонала (убрать),nan,#D1F3FF,1,1,[],[]
4329,1525,04.2_Отдел комплектации и отгрузки,nan,#D1F3FF,1,1,[],[]
9742,1525,02_Отдел управления ассортиментом и запасами магазина ЮСХ-4,nan,#D1F3FF,1,1,[],[]
7005,1525,11.1_Отдел маркетинга,nan,#D1F3FF,1,1,[],[]
7006,1525,11.1_Отдел маркетинга,nan,#D1F3FF,1,1,[],[]
7007,1525,11.1_Отдел маркетинга,nan,#D1F3FF,1,1,[],[]
7008,1525,11.1_Отдел маркетинга,nan,#D1F3FF,1,1,[],[]
7009,1525,11.1_Отдел маркетинга,nan,#D1F3FF,1,1,[],[]
7010,1525,11.1_Отдел маркетинга,nan,#D1F3FF,1,1,[],[]
7012,1525,11_Департамент маркетинга,nan,#D1F3FF,1,1,[],[]
10170,1525,03_ Служба торгового зала БСК-1,nan,#2898FF,271,1,[],[]
7113,1525,02_Отдел управления ассортиментом и запасами магазина ПКМ-3,nan,#D1F3FF,1,1,[],[]
7051,1525,03_Служба торгового зала ПКМ-3,nan,#D1F3FF,1,1,[],[]
8700,1525,Якутск-2,nan,#D1F3FF,1,1,[],[]
9026,1525,1.4.2_Группа техподдержки Магазинов,nan,#D1F3FF,1,1,[],[]
7033,1525,08.5_Юридическая служба,nan,#D1F3FF,1,1,[],[]
7034,1525,08.6_Отдел маркетинга,nan,#D1F3FF,1,1,[],[]
7927,1525,3.1_Финансовый отдел,nan,#D1F3FF,1,1,[],[]
9200,1525,7. Секция адаптации и введения в должность,nan,#D1F3FF,1,1,[],[]
9292,1525,"4.15. Сектор ТП бизнес-систем магазина (RSTAT, Es-Hella, NetQIS, RCall)",nan,#D1F3FF,1,1,[],[]
9310,1525,5. Секция indoor промоакций BW,nan,#D1F3FF,1,1,[],[]
9327,1525,3.4. Сектор манекенов T&G,nan,#D1F3FF,1,1,[],[]
9344,1525,3.2. Сектор POS материалов G,nan,#D1F3FF,1,1,[],[]
9361,1525,3.1. Сектор формирования концепта продукта (понимания) S,nan,#D1F3FF,1,1,[],[]
9743,1525,03_Служба торгового зала ЮСХ-4,nan,#D1F3FF,1,1,[],[]
7052,1525,11.1_Отдел маркетинговых коммуникаций,nan,#D1F3FF,1,1,[],[]
7053,1525,11.1_Отдел маркетинговых коммуникаций,nan,#D1F3FF,1,1,[],[]
7054,1525,11.2_Отдел управления клиентами,nan,#D1F3FF,1,1,[],[]
7055,1525,11.2_Отдел управления клиентами,nan,#D1F3FF,1,1,[],[]
7057,1525,01.1.1_Отдел контроля (РЦ Янковский),nan,#D1F3FF,1,1,[],[]
7058,1525,01.1.1_Отдел контроля (РЦ Янковский),nan,#D1F3FF,1,1,[],[]
7059,1525,01.1.1_Отдел контроля (РЦ Янковский),nan,#D1F3FF,1,1,[],[]
7060,1525,01.1.1_Отдел контроля (РЦ Янковский),nan,#D1F3FF,1,1,[],[]
7061,1525,01.1.1_Отдел контроля (РЦ Янковский),nan,#D1F3FF,1,1,[],[]
7062,1525,01.1.1_Отдел контроля (РЦ Янковский),nan,#D1F3FF,1,1,[],[]
7063,1525,01.1.1_Отдел контроля (РЦ Янковский),nan,#D1F3FF,1,1,[],[]
7064,1525,01.1.1_Отдел контроля (РЦ Янковский),nan,#D1F3FF,1,1,[],[]
7065,1525,01.1.1_Отдел контроля (РЦ Янковский),nan,#D1F3FF,1,1,[],[]
7066,1525,11.3_Группа дизайна,nan,#D1F3FF,1,1,[],[]
7067,1525,11.3_Группа дизайна,nan,#D1F3FF,1,1,[],[]
7068,1525,09.1.3_Группа кассовых систем,nan,#D1F3FF,1,1,[],[]
10453,1525,03_Служба торгового зала ВЛД-7,nan,#D1F3FF,1,1,[],[]
7151,1525,01_Администрация магазина ПКМ-3,nan,#D1F3FF,1,1,[],[]
7152,1525,04_Отдел обслуживания клиентов ПКМ-3,nan,#D1F3FF,1,1,[],[]
8701,1525,Благовещенск-1,nan,#D1F3FF,1,1,[],[]
9027,1525,1.4.1_Группа первой линии техподдержки,nan,#D1F3FF,1,1,[],[]
7928,1525,3_Финансовый департамент,nan,#D1F3FF,1,1,[],[]
9201,1525,8. Секция кадрового учета,nan,#D1F3FF,1,1,[],[]
9293,1525,"4.16. Сектор ТП БС собственной разработки (Альфа, Бэта, Гамма, Бубль-Голд, скрипты)",nan,#D1F3FF,1,1,[],[]
9311,1525,5.1. Сектор акционного буклета  BW,nan,#D1F3FF,1,1,[],[]
9328,1525,3.5. Сектор каталога T&G,nan,#D1F3FF,1,1,[],[]
9345,1525,3.3. Сектор манекенов G,nan,#D1F3FF,1,1,[],[]
9362,1525,3.2. Сектор POS материалов S,nan,#D1F3FF,1,1,[],[]
9744,1525,04_Отдел обслуживания клиентов ЮСХ-4,nan,#D1F3FF,1,1,[],[]
10261,1525,2. Группа оценки эффективности деятельности,nan,#D1F3FF,1,1,[],[]
10284,1525,Владивосток-7,nan,#D1F3FF,1,1,[],[]
10295,1525,Артем-2,nan,#D1F3FF,1,1,[],[]
10454,1525,04_Отдел обслуживания клиентов ВЛД-7,nan,#D1F3FF,1,1,[],[]
